Episode,Avg Reward,Steps,Total Reward
197,-0.4010152284263959,100,-79
198,-0.398989898989899,100,-79
199,-0.3969849246231156,100,-79
200,-0.4,32,-80
201,-0.39800995024875624,100,-80
202,-0.400990099009901,59,-81
203,-0.39901477832512317,100,-81
204,-0.39705882352941174,100,-81
205,-0.3951219512195122,100,-81
206,-0.39805825242718446,73,-82
207,-0.3961352657004831,100,-82
208,-0.3942307692307692,100,-82
209,-0.3923444976076555,100,-82
210,-0.3904761904761905,100,-82
211,-0.3886255924170616,100,-82
212,-0.3867924528301887,100,-82
213,-0.38497652582159625,100,-82
214,-0.38317757009345793,100,-82
215,-0.3813953488372093,100,-82
216,-0.37962962962962965,100,-82
217,-0.3778801843317972,100,-82
218,-0.3761467889908257,100,-82
219,-0.3744292237442922,100,-82
220,-0.37272727272727274,100,-82
221,-0.37104072398190047,100,-82
222,-0.36936936936936937,100,-82
223,-0.3721973094170404,64,-83
224,-0.3705357142857143,100,-83
225,-0.37333333333333335,41,-84
226,-0.37610619469026546,72,-85
227,-0.3744493392070485,100,-85
228,-0.37719298245614036,12,-86
229,-0.37554585152838427,100,-86
230,-0.3739130434782609,100,-86
231,-0.3722943722943723,100,-86
232,-0.375,1,-87
233,-0.37339055793991416,100,-87
234,-0.3717948717948718,100,-87
235,-0.3702127659574468,100,-87
236,-0.3686440677966102,100,-87
237,-0.3670886075949367,100,-87
238,-0.36554621848739494,100,-87
239,-0.36401673640167365,100,-87
240,-0.3625,100,-87
241,-0.36099585062240663,100,-87
242,-0.359504132231405,100,-87
243,-0.35802469135802467,100,-87
244,-0.35655737704918034,100,-87
245,-0.3551020408163265,100,-87
246,-0.35772357723577236,88,-88
247,-0.3603238866396761,55,-89
248,-0.3588709677419355,100,-89
249,-0.3614457831325301,60,-90
250,-0.36,100,-90
251,-0.35856573705179284,100,-90
252,-0.35714285714285715,100,-90
253,-0.3557312252964427,100,-90
254,-0.35826771653543305,38,-91
255,-0.3568627450980392,100,-91
256,-0.35546875,100,-91
257,-0.35797665369649806,97,-92
258,-0.35658914728682173,100,-92
259,-0.3552123552123552,100,-92
260,-0.35384615384615387,100,-92
261,-0.3524904214559387,100,-92
262,-0.3511450381679389,100,-92
263,-0.35361216730038025,28,-93
264,-0.3522727272727273,100,-93
265,-0.35094339622641507,100,-93
266,-0.34962406015037595,100,-93
267,-0.352059925093633,84,-94
268,-0.35447761194029853,75,-95
269,-0.35687732342007433,35,-96
270,-0.35555555555555557,100,-96
271,-0.35793357933579334,55,-97
272,-0.35661764705882354,100,-97
273,-0.3553113553113553,100,-97
274,-0.354014598540146,100,-97
275,-0.3563636363636364,76,-98
276,-0.35507246376811596,100,-98
277,-0.3574007220216607,52,-99
278,-0.35611510791366907,100,-99
279,-0.3548387096774194,100,-99
280,-0.35714285714285715,27,-100
281,-0.35587188612099646,100,-100
282,-0.35815602836879434,59,-101
283,-0.3568904593639576,100,-101
284,-0.35563380281690143,100,-101
285,-0.3543859649122807,100,-101
286,-0.35664335664335667,98,-102
287,-0.3554006968641115,100,-102
288,-0.3541666666666667,100,-102
289,-0.35294117647058826,100,-102
290,-0.35517241379310344,24,-103
291,-0.3539518900343643,100,-103
292,-0.3561643835616438,94,-104
293,-0.3583617747440273,1,-105
294,-0.35714285714285715,100,-105
295,-0.3559322033898305,100,-105
296,-0.3547297297297297,100,-105
297,-0.3569023569023569,21,-106
298,-0.35570469798657717,100,-106
299,-0.35451505016722407,100,-106
300,-0.3566666666666667,88,-107
301,-0.3554817275747508,100,-107
302,-0.3543046357615894,100,-107
303,-0.35313531353135313,100,-107
304,-0.3519736842105263,100,-107
305,-0.35081967213114756,100,-107
306,-0.34967320261437906,100,-107
307,-0.3485342019543974,100,-107
308,-0.3474025974025974,100,-107
309,-0.34627831715210355,100,-107
310,-0.34516129032258064,100,-107
311,-0.34726688102893893,98,-108
312,-0.34615384615384615,100,-108
313,-0.3450479233226837,100,-108
314,-0.34394904458598724,100,-108
315,-0.346031746031746,53,-109
316,-0.3449367088607595,100,-109
317,-0.3438485804416404,100,-109
318,-0.34276729559748426,100,-109
319,-0.3448275862068966,91,-110
320,-0.34375,100,-110
321,-0.34579439252336447,31,-111
322,-0.3447204968944099,100,-111
323,-0.34365325077399383,100,-111
324,-0.3425925925925926,100,-111
325,-0.3415384615384615,100,-111
326,-0.34049079754601225,100,-111
327,-0.3394495412844037,100,-111
328,-0.3384146341463415,100,-111
329,-0.3373860182370821,100,-111
330,-0.3393939393939394,1,-112
331,-0.338368580060423,100,-112
332,-0.3373493975903614,100,-112
333,-0.33633633633633636,100,-112
334,-0.33532934131736525,100,-112
335,-0.3373134328358209,18,-113
336,-0.33630952380952384,100,-113
337,-0.3353115727002967,100,-113
338,-0.3343195266272189,100,-113
339,-0.3333333333333333,100,-113
340,-0.3352941176470588,32,-114
341,-0.33724340175953077,7,-115
342,-0.3362573099415205,100,-115
343,-0.33527696793002915,100,-115
344,-0.33430232558139533,100,-115
345,-0.3333333333333333,100,-115
346,-0.3352601156069364,34,-116
347,-0.33429394812680113,100,-116
348,-0.3333333333333333,100,-116
349,-0.332378223495702,100,-116
350,-0.3314285714285714,100,-116
351,-0.33048433048433046,100,-116
352,-0.32954545454545453,100,-116
353,-0.3286118980169972,100,-116
354,-0.327683615819209,100,-116
355,-0.3295774647887324,18,-117
356,-0.33146067415730335,1,-118
357,-0.33053221288515405,100,-118
358,-0.329608938547486,100,-118
359,-0.3286908077994429,100,-118
360,-0.3277777777777778,100,-118
361,-0.3296398891966759,32,-119
362,-0.3287292817679558,100,-119
363,-0.3305785123966942,89,-120
364,-0.32967032967032966,100,-120
365,-0.3315068493150685,54,-121
366,-0.33060109289617484,100,-121
367,-0.329700272479564,100,-121
368,-0.328804347826087,100,-121
369,-0.32791327913279134,100,-121
370,-0.327027027027027,100,-121
371,-0.3261455525606469,100,-121
372,-0.32526881720430106,100,-121
373,-0.32707774798927614,17,-122
374,-0.32620320855614976,100,-122
375,-0.3253333333333333,100,-122
376,-0.324468085106383,100,-122
377,-0.32360742705570295,100,-122
378,-0.32275132275132273,100,-122
379,-0.32189973614775724,100,-122
380,-0.32105263157894737,100,-122
381,-0.32020997375328086,100,-122
382,-0.3219895287958115,61,-123
383,-0.32114882506527415,100,-123
384,-0.3203125,100,-123
385,-0.3194805194805195,100,-123
386,-0.31865284974093266,100,-123
387,-0.3178294573643411,100,-123
388,-0.3170103092783505,100,-123
389,-0.3161953727506427,100,-123
390,-0.3153846153846154,100,-123
391,-0.3145780051150895,100,-123
392,-0.3137755102040816,100,-123
393,-0.31297709923664124,100,-123
394,-0.31218274111675126,100,-123
395,-0.31139240506329113,100,-123
396,-0.3106060606060606,100,-123
397,-0.3123425692695214,51,-124
398,-0.314070351758794,58,-125
399,-0.3132832080200501,100,-125
400,-0.3125,100,-125
401,-0.3117206982543641,100,-125
402,-0.31094527363184077,100,-125
403,-0.31265508684863524,13,-126
404,-0.3118811881188119,100,-126
405,-0.3111111111111111,100,-126
406,-0.3103448275862069,100,-126
407,-0.3095823095823096,100,-126
408,-0.3088235294117647,100,-126
409,-0.3105134474327628,96,-127
410,-0.3097560975609756,100,-127
411,-0.30900243309002434,100,-127
412,-0.308252427184466,100,-127
413,-0.3075060532687651,100,-127
414,-0.30676328502415456,100,-127
415,-0.3060240963855422,100,-127
416,-0.3076923076923077,88,-128
417,-0.3069544364508393,100,-128
418,-0.3062200956937799,100,-128
419,-0.3054892601431981,100,-128
420,-0.30714285714285716,41,-129
421,-0.30641330166270786,100,-129
422,-0.3056872037914692,100,-129
423,-0.3073286052009456,46,-130
424,-0.30660377358490565,100,-130
425,-0.3058823529411765,100,-130
426,-0.3051643192488263,100,-130
427,-0.30679156908665106,100,-131
428,-0.3060747663551402,100,-131
429,-0.30536130536130535,100,-131
430,-0.30465116279069765,100,-131
431,-0.3039443155452436,100,-131
432,-0.30324074074074076,100,-131
433,-0.302540415704388,100,-131
434,-0.30184331797235026,100,-131
435,-0.30344827586206896,91,-132
436,-0.30275229357798167,100,-132
437,-0.30205949656750575,100,-132
438,-0.3036529680365297,71,-133
439,-0.3052391799544419,60,-134
440,-0.30454545454545456,100,-134
441,-0.30612244897959184,29,-135
442,-0.3054298642533937,100,-135
443,-0.3047404063205418,100,-135
444,-0.30405405405405406,100,-135
445,-0.30337078651685395,100,-135
446,-0.30269058295964124,100,-135
447,-0.30201342281879195,100,-135
448,-0.3013392857142857,100,-135
449,-0.30066815144766146,100,-135
450,-0.3,100,-135
451,-0.30155210643015523,1,-136
452,-0.3030973451327434,9,-137
453,-0.30242825607064017,100,-137
454,-0.30176211453744495,100,-137
455,-0.3010989010989011,100,-137
456,-0.3026315789473684,7,-138
457,-0.30196936542669583,100,-138
458,-0.30131004366812225,100,-138
459,-0.3006535947712418,100,-138
460,-0.3,100,-138
461,-0.2993492407809111,100,-138
462,-0.2987012987012987,100,-138
463,-0.2980561555075594,100,-138
464,-0.2995689655172414,42,-139
465,-0.3010752688172043,75,-140
466,-0.30042918454935624,100,-140
467,-0.29978586723768735,100,-140
468,-0.29914529914529914,100,-140
469,-0.3006396588486141,77,-141
470,-0.3021276595744681,82,-142
471,-0.30148619957537154,100,-142
472,-0.3008474576271186,100,-142
473,-0.30021141649048627,100,-142
474,-0.29957805907172996,100,-142
475,-0.29894736842105263,100,-142
476,-0.29831932773109243,100,-142
477,-0.2976939203354298,100,-142
478,-0.29707112970711297,100,-142
479,-0.2964509394572025,100,-142
480,-0.29583333333333334,100,-142
481,-0.2972972972972973,72,-143
482,-0.2966804979253112,100,-143
483,-0.29606625258799174,100,-143
484,-0.29545454545454547,100,-143
485,-0.2948453608247423,100,-143
486,-0.294238683127572,100,-143
487,-0.29568788501026694,54,-144
488,-0.29508196721311475,100,-144
489,-0.294478527607362,100,-144
490,-0.2938775510204082,100,-144
491,-0.29327902240325865,100,-144
492,-0.2926829268292683,100,-144
493,-0.2920892494929006,100,-144
494,-0.291497975708502,100,-144
495,-0.2909090909090909,100,-144
496,-0.2903225806451613,100,-144
497,-0.289738430583501,100,-144
498,-0.2891566265060241,100,-144
499,-0.2905811623246493,71,-145
500,-0.29,100,-145
501,-0.29141716566866266,95,-146
502,-0.2908366533864542,100,-146
503,-0.29025844930417494,100,-146
504,-0.2896825396825397,100,-146
505,-0.2891089108910891,100,-146
506,-0.29051383399209485,58,-147
507,-0.28994082840236685,100,-147
508,-0.28937007874015747,100,-147
509,-0.2907662082514735,10,-148
510,-0.2901960784313726,100,-148
511,-0.29158512720156554,39,-149
512,-0.291015625,100,-149
513,-0.29239766081871343,53,-150
514,-0.2918287937743191,100,-150
515,-0.2912621359223301,100,-150
516,-0.29069767441860467,100,-150
517,-0.2901353965183752,100,-150
518,-0.28957528957528955,100,-150
519,-0.2909441233140655,16,-151
520,-0.2903846153846154,100,-151
521,-0.28982725527831094,100,-151
522,-0.289272030651341,100,-151
523,-0.2887189292543021,100,-151
524,-0.2881679389312977,100,-151
525,-0.2895238095238095,63,-152
526,-0.2908745247148289,28,-153
527,-0.2903225806451613,100,-153
528,-0.2897727272727273,100,-153
529,-0.29111531190926276,95,-154
530,-0.29245283018867924,50,-155
531,-0.2919020715630885,100,-155
532,-0.2932330827067669,62,-156
533,-0.2926829268292683,100,-156
534,-0.29213483146067415,100,-156
535,-0.29158878504672897,100,-156
536,-0.291044776119403,100,-156
537,-0.2905027932960894,100,-156
538,-0.29182156133828996,83,-157
539,-0.2912801484230056,100,-157
540,-0.29074074074074074,100,-157
541,-0.2902033271719039,100,-157
542,-0.2915129151291513,32,-158
543,-0.29097605893186,100,-158
544,-0.2922794117647059,46,-159
545,-0.29174311926605506,100,-159
546,-0.29120879120879123,100,-159
547,-0.2906764168190128,100,-159
548,-0.29014598540145986,100,-159
549,-0.2896174863387978,100,-159
550,-0.28909090909090907,100,-159
551,-0.29038112522686027,5,-160
552,-0.2898550724637681,100,-160
553,-0.28933092224231466,100,-160
554,-0.2888086642599278,100,-160
555,-0.2882882882882883,100,-160
556,-0.289568345323741,45,-161
557,-0.289048473967684,100,-161
558,-0.2903225806451613,9,-162
559,-0.2898032200357782,100,-162
560,-0.2892857142857143,100,-162
561,-0.2887700534759358,100,-162
562,-0.2900355871886121,1,-163
563,-0.2895204262877442,100,-163
564,-0.28900709219858156,100,-163
565,-0.2884955752212389,100,-163
566,-0.2879858657243816,100,-163
567,-0.2892416225749559,9,-164
568,-0.2887323943661972,100,-164
569,-0.28822495606326887,100,-164
570,-0.28771929824561404,100,-164
571,-0.287215411558669,100,-164
572,-0.2867132867132867,100,-164
573,-0.2862129144851658,100,-164
574,-0.2857142857142857,100,-164
575,-0.2852173913043478,100,-164
576,-0.2847222222222222,100,-164
577,-0.28596187175043325,35,-165
578,-0.28546712802768165,100,-165
579,-0.2849740932642487,100,-165
580,-0.28448275862068967,100,-165
581,-0.28399311531841653,100,-165
582,-0.28350515463917525,100,-165
583,-0.2830188679245283,100,-165
584,-0.2825342465753425,100,-165
585,-0.28205128205128205,100,-165
586,-0.2815699658703072,100,-165
587,-0.28109028960817717,100,-165
588,-0.28061224489795916,100,-165
589,-0.2801358234295416,100,-165
590,-0.2796610169491525,100,-165
591,-0.27918781725888325,100,-165
592,-0.27871621621621623,100,-165
593,-0.2782462057335582,100,-165
594,-0.27946127946127947,61,-166
595,-0.27899159663865547,100,-166
596,-0.2785234899328859,100,-166
597,-0.2797319932998325,32,-167
598,-0.2792642140468227,100,-167
599,-0.27879799666110183,100,-167
600,-0.2783333333333333,100,-167
601,-0.2778702163061564,100,-167
602,-0.27740863787375414,100,-167
603,-0.27860696517412936,73,-168
604,-0.27980132450331124,72,-169
605,-0.2793388429752066,100,-169
606,-0.27887788778877887,100,-169
607,-0.2784184514003295,100,-169
608,-0.2779605263157895,100,-169
609,-0.277504105090312,100,-169
610,-0.27704918032786885,100,-169
611,-0.27823240589198034,71,-170
612,-0.27941176470588236,44,-171
613,-0.27895595432300163,100,-171
614,-0.2785016286644951,100,-171
615,-0.2780487804878049,100,-171
616,-0.2775974025974026,100,-171
617,-0.2771474878444084,100,-171
618,-0.2766990291262136,100,-171
619,-0.2762520193861066,100,-171
620,-0.27580645161290324,100,-171
621,-0.2753623188405797,100,-171
622,-0.27491961414790994,100,-171
623,-0.27608346709470305,32,-172
624,-0.27564102564102566,100,-172
625,-0.2752,100,-172
626,-0.2747603833865815,100,-172
627,-0.2743221690590112,100,-172
628,-0.27388535031847133,100,-172
629,-0.27344992050874406,100,-172
630,-0.273015873015873,100,-172
631,-0.27258320126782887,100,-172
632,-0.2721518987341772,100,-172
633,-0.2717219589257504,100,-172
634,-0.27129337539432175,100,-172
635,-0.27086614173228346,100,-172
636,-0.27044025157232704,100,-172
637,-0.27001569858712715,100,-172
638,-0.26959247648902823,100,-172
639,-0.27073552425665104,10,-173
640,-0.271875,36,-174
641,-0.2714508580343214,100,-174
642,-0.27102803738317754,100,-174
643,-0.27060653188180406,100,-174
644,-0.2701863354037267,100,-174
645,-0.26976744186046514,100,-174
646,-0.2693498452012384,100,-174
647,-0.2689335394126739,100,-174
648,-0.2700617283950617,45,-175
649,-0.2711864406779661,53,-176
650,-0.27076923076923076,100,-176
651,-0.27035330261136714,100,-176
652,-0.2714723926380368,14,-177
653,-0.27105666156202146,100,-177
654,-0.27217125382262997,6,-178
655,-0.2717557251908397,100,-178
656,-0.27134146341463417,100,-178
657,-0.2724505327245053,14,-179
658,-0.27203647416413373,100,-179
659,-0.2716236722306525,100,-179
660,-0.27121212121212124,100,-179
661,-0.2708018154311649,100,-179
662,-0.270392749244713,100,-179
663,-0.27149321266968324,86,-180
664,-0.2710843373493976,100,-180
665,-0.2706766917293233,100,-180
666,-0.2702702702702703,100,-180
667,-0.27136431784107945,64,-181
668,-0.27245508982035926,1,-182
669,-0.27204783258594917,100,-182
670,-0.27313432835820894,91,-183
671,-0.2727272727272727,100,-183
672,-0.27232142857142855,100,-183
673,-0.27340267459138184,31,-184
674,-0.27299703264094954,100,-184
675,-0.2725925925925926,100,-184
676,-0.27218934911242604,100,-184
677,-0.2717872968980798,100,-184
678,-0.2713864306784661,100,-184
679,-0.2709867452135493,100,-184
680,-0.27058823529411763,100,-184
681,-0.27165932452276065,32,-185
682,-0.27126099706744866,100,-185
683,-0.2708638360175695,100,-185
684,-0.2719298245614035,71,-186
685,-0.272992700729927,31,-187
686,-0.2725947521865889,100,-187
687,-0.27219796215429404,100,-187
688,-0.27180232558139533,100,-187
689,-0.2714078374455733,100,-187
690,-0.2710144927536232,100,-187
691,-0.27206946454413894,56,-188
692,-0.27167630057803466,100,-188
693,-0.2712842712842713,100,-188
694,-0.27089337175792505,100,-188
695,-0.27050359712230215,100,-188
696,-0.27011494252873564,100,-188
697,-0.2697274031563845,100,-188
698,-0.2693409742120344,100,-188
699,-0.2703862660944206,48,-189
700,-0.27,100,-189
701,-0.26961483594864477,100,-189
702,-0.2692307692307692,100,-189
703,-0.2702702702702703,96,-190
704,-0.26988636363636365,100,-190
705,-0.27092198581560284,92,-191
706,-0.2705382436260623,100,-191
707,-0.27157001414427157,75,-192
708,-0.2725988700564972,17,-193
709,-0.27221438645980256,100,-193
710,-0.27323943661971833,45,-194
711,-0.2742616033755274,90,-195
712,-0.273876404494382,100,-195
713,-0.27349228611500703,100,-195
714,-0.27450980392156865,94,-196
715,-0.27412587412587414,100,-196
716,-0.2751396648044693,92,-197
717,-0.27475592747559274,100,-197
718,-0.2743732590529248,100,-197
719,-0.27399165507649514,100,-197
720,-0.275,84,-198
721,-0.27461858529819694,100,-198
722,-0.2756232686980609,98,-199
723,-0.2766251728907331,92,-200
724,-0.27624309392265195,100,-200
725,-0.27586206896551724,100,-200
726,-0.27548209366391185,100,-200
727,-0.2751031636863824,100,-200
728,-0.2760989010989011,53,-201
729,-0.2757201646090535,100,-201
730,-0.27534246575342464,100,-201
731,-0.2749658002735978,100,-201
732,-0.27459016393442626,100,-201
733,-0.2742155525238745,100,-201
734,-0.273841961852861,100,-201
735,-0.27346938775510204,100,-201
736,-0.27309782608695654,100,-201
737,-0.2727272727272727,100,-201
738,-0.27235772357723576,100,-201
739,-0.2719891745602165,100,-201
740,-0.2716216216216216,100,-201
741,-0.27125506072874495,100,-201
742,-0.27088948787061995,100,-201
743,-0.2718707940780619,35,-202
744,-0.2728494623655914,18,-203
745,-0.27248322147651005,100,-203
746,-0.27211796246648795,100,-203
747,-0.2717536813922356,100,-203
748,-0.2713903743315508,100,-203
749,-0.27102803738317754,100,-203
750,-0.272,79,-204
751,-0.2729693741677763,24,-205
752,-0.27393617021276595,36,-206
753,-0.2735723771580345,100,-206
754,-0.27453580901856767,62,-207
755,-0.27417218543046357,100,-207
756,-0.2751322751322751,2,-208
757,-0.2747688243064729,100,-208
758,-0.27440633245382584,100,-208
759,-0.2740447957839262,100,-208
760,-0.2736842105263158,100,-208
761,-0.27463863337713534,49,-209
762,-0.2742782152230971,100,-209
763,-0.27391874180865006,100,-209
764,-0.27356020942408377,100,-209
765,-0.27320261437908494,100,-209
766,-0.27284595300261094,100,-209
767,-0.27249022164276404,100,-209
768,-0.2721354166666667,100,-209
769,-0.2717815344603381,100,-209
770,-0.2714285714285714,100,-209
771,-0.2710765239948119,100,-209
772,-0.27202072538860106,93,-210
773,-0.2716688227684347,100,-210
774,-0.2713178294573643,100,-210
775,-0.2709677419354839,100,-210
776,-0.2706185567010309,100,-210
777,-0.2702702702702703,100,-210
778,-0.2712082262210797,1,-211
779,-0.27086007702182285,100,-211
780,-0.2705128205128205,100,-211
781,-0.2714468629961588,39,-212
782,-0.2710997442455243,100,-212
783,-0.2720306513409962,95,-213
784,-0.27168367346938777,100,-213
785,-0.2713375796178344,100,-213
786,-0.27099236641221375,100,-213
787,-0.27064803049555275,100,-213
788,-0.2715736040609137,98,-214
789,-0.27122940430925224,100,-214
790,-0.2708860759493671,100,-214
791,-0.27054361567635904,100,-214
792,-0.2702020202020202,100,-214
793,-0.27112232030264816,18,-215
794,-0.27204030226700254,22,-216
795,-0.27169811320754716,100,-216
796,-0.271356783919598,100,-216
797,-0.2710163111668758,100,-216
798,-0.2706766917293233,100,-216
799,-0.27033792240300375,100,-216
800,-0.27,100,-216
801,-0.2696629213483146,100,-216
802,-0.26932668329177056,100,-216
803,-0.26899128268991285,100,-216
804,-0.26865671641791045,100,-216
805,-0.2683229813664596,100,-216
806,-0.2679900744416873,100,-216
807,-0.26765799256505574,100,-216
808,-0.26732673267326734,100,-216
809,-0.26823238566131025,73,-217
810,-0.2679012345679012,100,-217
811,-0.2675709001233046,100,-217
812,-0.2672413793103448,100,-217
813,-0.26691266912669126,100,-217
814,-0.2678132678132678,68,-218
815,-0.2674846625766871,100,-218
816,-0.26715686274509803,100,-218
817,-0.26805385556915545,1,-219
818,-0.26772616136919314,100,-219
819,-0.2673992673992674,100,-219
820,-0.26707317073170733,100,-219
821,-0.2679658952496955,19,-220
822,-0.26763990267639903,100,-220
823,-0.267314702308627,100,-220
824,-0.2669902912621359,100,-220
825,-0.2678787878787879,57,-221
826,-0.2687651331719128,97,-222
827,-0.26844014510278114,100,-222
828,-0.2693236714975845,16,-223
829,-0.2689987937273824,100,-223
830,-0.26987951807228916,9,-224
831,-0.2695547533092659,100,-224
832,-0.2692307692307692,100,-224
833,-0.2689075630252101,100,-224
834,-0.2685851318944844,100,-224
835,-0.2694610778443114,22,-225
836,-0.26913875598086123,100,-225
