Episode,Avg Reward,Steps,Total Reward
195,-0.38461538461538464,100,-75
196,-0.3826530612244898,100,-75
197,-0.38578680203045684,53,-76
198,-0.3838383838383838,100,-76
199,-0.38190954773869346,100,-76
200,-0.38,100,-76
201,-0.3781094527363184,100,-76
202,-0.3811881188118812,100,-77
203,-0.3793103448275862,100,-77
204,-0.37745098039215685,100,-77
205,-0.375609756097561,100,-77
206,-0.3786407766990291,64,-78
207,-0.38164251207729466,9,-79
208,-0.38461538461538464,7,-80
209,-0.3875598086124402,18,-81
210,-0.38571428571428573,100,-81
211,-0.38388625592417064,100,-81
212,-0.38207547169811323,100,-81
213,-0.38028169014084506,100,-81
214,-0.37850467289719625,100,-81
215,-0.3767441860465116,100,-81
216,-0.375,100,-81
217,-0.37327188940092165,100,-81
218,-0.3761467889908257,55,-82
219,-0.3744292237442922,100,-82
220,-0.37272727272727274,100,-82
221,-0.37104072398190047,100,-82
222,-0.36936936936936937,100,-82
223,-0.36771300448430494,100,-82
224,-0.36607142857142855,100,-82
225,-0.3688888888888889,41,-83
226,-0.3672566371681416,100,-83
227,-0.3656387665198238,100,-83
228,-0.36403508771929827,100,-83
229,-0.3624454148471616,100,-83
230,-0.36086956521739133,100,-83
231,-0.3593073593073593,100,-83
232,-0.3577586206896552,100,-83
233,-0.3562231759656652,100,-83
234,-0.3547008547008547,100,-83
235,-0.3574468085106383,9,-84
236,-0.3559322033898305,100,-84
237,-0.35443037974683544,100,-84
238,-0.35294117647058826,100,-84
239,-0.3514644351464435,100,-84
240,-0.3541666666666667,16,-85
241,-0.35269709543568467,100,-85
242,-0.3512396694214876,100,-85
243,-0.35390946502057613,63,-86
244,-0.3524590163934426,100,-86
245,-0.3510204081632653,100,-86
246,-0.34959349593495936,100,-86
247,-0.3522267206477733,34,-87
248,-0.35080645161290325,100,-87
249,-0.3534136546184739,6,-88
250,-0.352,100,-88
251,-0.3545816733067729,14,-89
252,-0.3531746031746032,100,-89
253,-0.35177865612648224,100,-89
254,-0.35039370078740156,100,-89
255,-0.34901960784313724,100,-89
256,-0.34765625,100,-89
257,-0.3463035019455253,100,-89
258,-0.3449612403100775,100,-89
259,-0.3436293436293436,100,-89
260,-0.34615384615384615,62,-90
261,-0.3486590038314176,16,-91
262,-0.3473282442748092,100,-91
263,-0.34600760456273766,100,-91
264,-0.3446969696969697,100,-91
265,-0.3433962264150943,100,-91
266,-0.34210526315789475,100,-91
267,-0.3408239700374532,100,-91
268,-0.33955223880597013,100,-91
269,-0.3420074349442379,24,-92
270,-0.34074074074074073,100,-92
271,-0.33948339483394835,100,-92
272,-0.34191176470588236,66,-93
273,-0.34065934065934067,100,-93
274,-0.34306569343065696,82,-94
275,-0.3418181818181818,100,-94
276,-0.34057971014492755,100,-94
277,-0.34296028880866425,1,-95
278,-0.34172661870503596,100,-95
279,-0.34050179211469533,100,-95
280,-0.3392857142857143,100,-95
281,-0.33807829181494664,100,-95
282,-0.33687943262411346,100,-95
283,-0.33568904593639576,100,-95
284,-0.3345070422535211,100,-95
285,-0.3333333333333333,100,-95
286,-0.3321678321678322,100,-95
287,-0.3344947735191638,64,-96
288,-0.3333333333333333,100,-96
289,-0.33217993079584773,100,-96
290,-0.3310344827586207,100,-96
291,-0.32989690721649484,100,-96
292,-0.3287671232876712,100,-96
293,-0.32764505119453924,100,-96
294,-0.3299319727891156,9,-97
295,-0.33220338983050846,22,-98
296,-0.3344594594594595,87,-99
297,-0.3367003367003367,16,-100
298,-0.33557046979865773,100,-100
299,-0.3377926421404682,10,-101
300,-0.34,15,-102
301,-0.3388704318936877,100,-102
302,-0.33774834437086093,100,-102
303,-0.33993399339933994,75,-103
304,-0.34210526315789475,2,-104
305,-0.3442622950819672,1,-105
306,-0.3431372549019608,100,-105
307,-0.34201954397394135,100,-105
308,-0.3409090909090909,100,-105
309,-0.33980582524271846,100,-105
310,-0.3419354838709677,40,-106
311,-0.3408360128617363,100,-106
312,-0.33974358974358976,100,-106
313,-0.33865814696485624,100,-106
314,-0.3375796178343949,100,-106
315,-0.33650793650793653,100,-106
316,-0.33860759493670883,70,-107
317,-0.33753943217665616,100,-107
318,-0.33647798742138363,100,-107
319,-0.335423197492163,100,-107
320,-0.334375,100,-107
321,-0.3364485981308411,91,-108
322,-0.33540372670807456,100,-108
323,-0.33746130030959753,1,-109
324,-0.33641975308641975,100,-109
325,-0.3353846153846154,100,-109
326,-0.3374233128834356,33,-110
327,-0.3394495412844037,24,-111
328,-0.3384146341463415,100,-111
329,-0.3373860182370821,100,-111
330,-0.33636363636363636,100,-111
331,-0.33534743202416917,100,-111
332,-0.3373493975903614,43,-112
333,-0.33933933933933935,12,-113
334,-0.3413173652694611,26,-114
335,-0.34328358208955223,96,-115
336,-0.34523809523809523,23,-116
337,-0.34718100890207715,38,-117
338,-0.34911242603550297,11,-118
339,-0.3480825958702065,100,-118
340,-0.34705882352941175,100,-118
341,-0.3489736070381232,54,-119
342,-0.347953216374269,100,-119
343,-0.3469387755102041,100,-119
344,-0.3488372093023256,3,-120
345,-0.34782608695652173,100,-120
346,-0.3468208092485549,100,-120
347,-0.34870317002881845,1,-121
348,-0.34770114942528735,100,-121
349,-0.3467048710601719,100,-121
350,-0.3457142857142857,100,-121
351,-0.3475783475783476,40,-122
352,-0.3494318181818182,83,-123
353,-0.34844192634560905,100,-123
354,-0.3474576271186441,100,-123
355,-0.3464788732394366,100,-123
356,-0.3455056179775281,100,-123
357,-0.3445378151260504,100,-123
358,-0.3435754189944134,100,-123
359,-0.3426183844011142,100,-123
360,-0.34444444444444444,1,-124
361,-0.3462603878116344,6,-125
362,-0.3453038674033149,100,-125
363,-0.3443526170798898,100,-125
364,-0.34615384615384615,81,-126
365,-0.3452054794520548,100,-126
366,-0.3442622950819672,100,-126
367,-0.34332425068119893,100,-126
368,-0.3451086956521739,31,-127
369,-0.34688346883468835,16,-128
370,-0.34594594594594597,100,-128
371,-0.3450134770889488,100,-128
372,-0.34408602150537637,100,-128
373,-0.34316353887399464,100,-128
374,-0.3422459893048128,100,-128
375,-0.344,7,-129
376,-0.34308510638297873,100,-129
377,-0.3448275862068966,21,-130
378,-0.3439153439153439,100,-130
379,-0.34300791556728233,100,-130
380,-0.3447368421052632,41,-131
381,-0.3438320209973753,100,-131
382,-0.34293193717277487,100,-131
383,-0.34203655352480417,100,-131
384,-0.3411458333333333,100,-131
385,-0.34025974025974026,100,-131
386,-0.3393782383419689,100,-131
387,-0.3385012919896641,100,-131
388,-0.33762886597938147,100,-131
389,-0.33676092544987146,100,-131
390,-0.3384615384615385,20,-132
391,-0.3375959079283887,100,-132
392,-0.336734693877551,100,-132
393,-0.3384223918575064,9,-133
394,-0.3401015228426396,13,-134
395,-0.3392405063291139,100,-134
396,-0.3383838383838384,100,-134
397,-0.33753148614609574,100,-134
398,-0.33668341708542715,100,-134
399,-0.3358395989974937,100,-134
400,-0.3375,7,-135
401,-0.33665835411471323,100,-135
402,-0.3358208955223881,100,-135
403,-0.3349875930521092,100,-135
404,-0.3341584158415842,100,-135
405,-0.3333333333333333,100,-135
406,-0.33251231527093594,100,-135
407,-0.33415233415233414,11,-136
408,-0.33578431372549017,25,-137
409,-0.3374083129584352,71,-138
410,-0.33658536585365856,100,-138
411,-0.3381995133819951,7,-139
412,-0.33737864077669905,100,-139
413,-0.3365617433414044,100,-139
414,-0.3357487922705314,100,-139
415,-0.3373493975903614,71,-140
416,-0.33653846153846156,100,-140
417,-0.33573141486810554,100,-140
418,-0.3349282296650718,100,-140
419,-0.3341288782816229,100,-140
420,-0.3333333333333333,100,-140
421,-0.332541567695962,100,-140
422,-0.33175355450236965,100,-140
423,-0.3309692671394799,100,-140
424,-0.330188679245283,100,-140
425,-0.32941176470588235,100,-140
426,-0.3286384976525822,100,-140
427,-0.32786885245901637,100,-140
428,-0.32710280373831774,100,-140
429,-0.32867132867132864,86,-141
430,-0.32790697674418606,100,-141
431,-0.3271461716937355,100,-141
432,-0.3263888888888889,100,-141
433,-0.3279445727482679,13,-142
434,-0.3271889400921659,100,-142
435,-0.3264367816091954,100,-142
436,-0.32798165137614677,1,-143
437,-0.32723112128146453,100,-143
438,-0.3287671232876712,80,-144
439,-0.32801822323462415,100,-144
440,-0.32727272727272727,100,-144
441,-0.32653061224489793,100,-144
442,-0.3257918552036199,100,-144
443,-0.32505643340857787,100,-144
444,-0.32432432432432434,100,-144
445,-0.3235955056179775,100,-144
446,-0.32286995515695066,100,-144
447,-0.3221476510067114,100,-144
448,-0.32142857142857145,100,-144
449,-0.3207126948775056,100,-144
450,-0.32,100,-144
451,-0.31929046563192903,100,-144
452,-0.3185840707964602,100,-144
453,-0.31788079470198677,100,-144
454,-0.31718061674008813,100,-144
455,-0.31648351648351647,100,-144
456,-0.3157894736842105,100,-144
457,-0.3150984682713348,100,-144
458,-0.314410480349345,100,-144
459,-0.3137254901960784,100,-144
460,-0.3130434782608696,100,-144
461,-0.3123644251626898,100,-144
462,-0.31385281385281383,43,-145
463,-0.31533477321814257,3,-146
464,-0.3146551724137931,100,-146
465,-0.3139784946236559,100,-146
466,-0.3133047210300429,100,-146
467,-0.31263383297644537,100,-146
468,-0.31196581196581197,100,-146
469,-0.31130063965884863,100,-146
470,-0.31063829787234043,100,-146
471,-0.3099787685774947,100,-146
472,-0.3114406779661017,39,-147
473,-0.3107822410147992,100,-147
474,-0.310126582278481,100,-147
475,-0.3094736842105263,100,-147
476,-0.3088235294117647,100,-147
477,-0.3081761006289308,100,-147
478,-0.3075313807531381,100,-147
479,-0.3068893528183716,100,-147
480,-0.30625,100,-147
481,-0.3076923076923077,75,-148
482,-0.3070539419087137,100,-148
483,-0.3064182194616977,100,-148
484,-0.30785123966942146,32,-149
485,-0.30721649484536084,100,-149
486,-0.3065843621399177,100,-149
487,-0.3059548254620123,100,-149
488,-0.305327868852459,100,-149
489,-0.3047034764826176,100,-149
490,-0.3040816326530612,100,-149
491,-0.3034623217922607,100,-149
492,-0.30284552845528456,100,-149
493,-0.3022312373225152,100,-149
494,-0.3016194331983806,100,-149
495,-0.301010101010101,100,-149
496,-0.3024193548387097,54,-150
497,-0.30181086519114686,100,-150
498,-0.30120481927710846,100,-150
499,-0.3026052104208417,39,-151
500,-0.302,100,-151
501,-0.3033932135728543,11,-152
502,-0.3047808764940239,7,-153
503,-0.30417495029821073,100,-153
504,-0.3055555555555556,71,-154
505,-0.30495049504950494,100,-154
506,-0.30434782608695654,100,-154
507,-0.3057199211045365,39,-155
508,-0.3051181102362205,100,-155
509,-0.30648330058939094,7,-156
510,-0.307843137254902,1,-157
511,-0.30724070450097846,100,-157
512,-0.306640625,100,-157
513,-0.3060428849902534,100,-157
514,-0.30739299610894943,64,-158
515,-0.3067961165048544,100,-158
516,-0.3081395348837209,85,-159
517,-0.30754352030947774,100,-159
518,-0.30694980694980695,100,-159
519,-0.3063583815028902,100,-159
520,-0.3057692307692308,100,-159
521,-0.30518234165067176,100,-159
522,-0.3045977011494253,100,-159
523,-0.30401529636711283,100,-159
524,-0.30343511450381677,100,-159
525,-0.3047619047619048,56,-160
526,-0.3041825095057034,100,-160
527,-0.3036053130929791,100,-160
528,-0.30492424242424243,4,-161
529,-0.30434782608695654,100,-161
530,-0.30566037735849055,11,-162
531,-0.3069679849340866,50,-163
532,-0.3082706766917293,71,-164
533,-0.3076923076923077,100,-164
534,-0.30711610486891383,100,-164
535,-0.30654205607476637,100,-164
536,-0.30597014925373134,100,-164
537,-0.3054003724394786,100,-164
538,-0.3066914498141264,97,-165
539,-0.30612244897959184,100,-165
540,-0.3055555555555556,100,-165
541,-0.3049907578558225,100,-165
542,-0.3044280442804428,100,-165
543,-0.30570902394106814,34,-166
544,-0.30514705882352944,100,-166
545,-0.30642201834862387,73,-167
546,-0.3058608058608059,100,-167
547,-0.3053016453382084,100,-167
548,-0.30474452554744524,100,-167
549,-0.30418943533697634,100,-167
550,-0.3054545454545455,42,-168
551,-0.30671506352087113,69,-169
552,-0.3061594202898551,100,-169
553,-0.30560578661844484,100,-169
554,-0.30505415162454874,100,-169
555,-0.3063063063063063,20,-170
556,-0.3057553956834532,100,-170
557,-0.30700179533213645,1,-171
558,-0.3064516129032258,100,-171
559,-0.30590339892665475,100,-171
560,-0.3053571428571429,100,-171
561,-0.3065953654188948,100,-172
562,-0.30782918149466193,92,-173
563,-0.30728241563055064,100,-173
564,-0.3067375886524823,100,-173
565,-0.30796460176991153,53,-174
566,-0.30742049469964666,100,-174
567,-0.30687830687830686,100,-174
568,-0.30633802816901406,100,-174
569,-0.30579964850615116,100,-174
570,-0.30526315789473685,100,-174
571,-0.30472854640980734,100,-174
572,-0.3041958041958042,100,-174
573,-0.3036649214659686,100,-174
574,-0.3048780487804878,9,-175
575,-0.30434782608695654,100,-175
576,-0.3055555555555556,1,-176
577,-0.3050259965337955,100,-176
578,-0.3044982698961938,100,-176
579,-0.30397236614853196,100,-176
580,-0.30344827586206896,100,-176
581,-0.3029259896729776,100,-176
582,-0.3024054982817869,100,-176
583,-0.3018867924528302,100,-176
584,-0.3030821917808219,90,-177
585,-0.30256410256410254,100,-177
586,-0.30204778156996587,100,-177
587,-0.30153321976149916,100,-177
588,-0.3010204081632653,100,-177
589,-0.300509337860781,100,-177
590,-0.3,100,-177
591,-0.29949238578680204,100,-177
592,-0.2989864864864865,100,-177
593,-0.2984822934232715,100,-177
594,-0.29797979797979796,100,-177
595,-0.29747899159663865,100,-177
596,-0.2986577181208054,19,-178
597,-0.2981574539363484,100,-178
598,-0.2976588628762542,100,-178
599,-0.29716193656093487,100,-178
600,-0.2966666666666667,100,-178
601,-0.2961730449251248,100,-178
602,-0.2973421926910299,57,-179
603,-0.296849087893864,100,-179
604,-0.2980132450331126,1,-180
605,-0.2975206611570248,100,-180
606,-0.297029702970297,100,-180
607,-0.29654036243822074,100,-180
608,-0.29769736842105265,81,-181
609,-0.29720853858784896,100,-181
610,-0.2967213114754098,100,-181
611,-0.29623567921440264,100,-181
612,-0.2957516339869281,100,-181
613,-0.29526916802610115,100,-181
614,-0.2947882736156352,100,-181
615,-0.2943089430894309,100,-181
616,-0.29383116883116883,100,-181
617,-0.29497568881685576,85,-182
618,-0.29449838187702265,100,-182
619,-0.2940226171243942,100,-182
620,-0.29354838709677417,100,-182
621,-0.29307568438003223,100,-182
622,-0.29260450160771706,100,-182
623,-0.29213483146067415,100,-182
624,-0.2916666666666667,100,-182
625,-0.2928,98,-183
626,-0.29233226837060705,100,-183
627,-0.291866028708134,100,-183
628,-0.2914012738853503,100,-183
629,-0.29093799682034976,100,-183
630,-0.2904761904761905,100,-183
631,-0.29160063391442154,25,-184
632,-0.2911392405063291,100,-184
633,-0.29067930489731436,100,-184
634,-0.2902208201892745,100,-184
635,-0.29133858267716534,99,-185
636,-0.2908805031446541,100,-185
637,-0.2904238618524333,100,-185
638,-0.28996865203761757,100,-185
639,-0.2895148669796557,100,-185
640,-0.2890625,100,-185
641,-0.28861154446177845,100,-185
642,-0.2881619937694704,100,-185
643,-0.28771384136858474,100,-185
644,-0.28726708074534163,100,-185
645,-0.2868217054263566,100,-185
646,-0.28637770897832815,100,-185
647,-0.28593508500772796,100,-185
648,-0.28703703703703703,89,-186
649,-0.288135593220339,24,-187
650,-0.2876923076923077,100,-187
651,-0.2887864823348694,86,-188
652,-0.2883435582822086,100,-188
653,-0.2879019908116386,100,-188
654,-0.2874617737003058,100,-188
655,-0.2870229007633588,100,-188
656,-0.2865853658536585,100,-188
657,-0.2861491628614916,100,-188
658,-0.2857142857142857,100,-188
659,-0.2852807283763278,100,-188
660,-0.2863636363636364,37,-189
661,-0.2874432677760968,59,-190
662,-0.28700906344410876,100,-190
663,-0.2865761689291101,100,-190
664,-0.286144578313253,100,-190
665,-0.2857142857142857,100,-190
666,-0.2852852852852853,100,-190
667,-0.2848575712143928,100,-190
668,-0.2844311377245509,100,-190
669,-0.28400597907324365,100,-190
670,-0.28507462686567164,48,-191
671,-0.28614008941877794,92,-192
672,-0.2857142857142857,100,-192
673,-0.2852897473997028,100,-192
674,-0.28486646884273,100,-192
675,-0.28444444444444444,100,-192
676,-0.28402366863905326,100,-192
677,-0.28360413589364847,100,-192
678,-0.2831858407079646,100,-192
679,-0.28276877761413843,100,-192
680,-0.2823529411764706,100,-192
681,-0.28193832599118945,100,-192
682,-0.2829912023460411,58,-193
683,-0.28257686676427524,100,-193
684,-0.2821637426900585,100,-193
685,-0.28175182481751826,100,-193
686,-0.2813411078717201,100,-193
687,-0.28093158660844253,100,-193
688,-0.2805232558139535,100,-193
689,-0.28011611030478956,100,-193
690,-0.2797101449275362,100,-193
691,-0.2793053545586107,100,-193
692,-0.27890173410404623,100,-193
693,-0.2784992784992785,100,-193
694,-0.27953890489913547,33,-194
695,-0.27913669064748203,100,-194
696,-0.2801724137931034,19,-195
697,-0.2797704447632712,100,-195
698,-0.2793696275071633,100,-195
699,-0.2804005722460658,40,-196
700,-0.28,100,-196
701,-0.2796005706134094,100,-196
702,-0.2792022792022792,100,-196
703,-0.2802275960170697,4,-197
704,-0.27982954545454547,100,-197
705,-0.2794326241134752,100,-197
706,-0.2790368271954674,100,-197
707,-0.27864214992927866,100,-197
708,-0.2796610169491525,74,-198
709,-0.27926657263751764,100,-198
710,-0.27887323943661974,100,-198
711,-0.27848101265822783,100,-198
712,-0.2794943820224719,32,-199
713,-0.2791023842917251,100,-199
714,-0.2801120448179272,47,-200
715,-0.27972027972027974,100,-200
716,-0.27932960893854747,100,-200
717,-0.2789400278940028,100,-200
718,-0.2785515320334262,100,-200
719,-0.27816411682892905,100,-200
720,-0.2777777777777778,100,-200
721,-0.27739251040221913,100,-200
722,-0.2770083102493075,100,-200
723,-0.2766251728907331,100,-200
724,-0.27624309392265195,100,-200
725,-0.27586206896551724,100,-200
726,-0.27548209366391185,100,-200
727,-0.2751031636863824,100,-200
728,-0.27472527472527475,100,-200
729,-0.27434842249657065,100,-200
730,-0.273972602739726,100,-200
731,-0.27359781121751026,100,-200
732,-0.273224043715847,100,-200
733,-0.2728512960436562,100,-200
734,-0.2724795640326976,100,-200
735,-0.27346938775510204,43,-201
736,-0.27445652173913043,1,-202
737,-0.27408412483039346,100,-202
738,-0.27371273712737126,100,-202
739,-0.2733423545331529,100,-202
740,-0.27297297297297296,100,-202
741,-0.2726045883940621,100,-202
742,-0.27358490566037735,79,-203
743,-0.2732166890982503,100,-203
744,-0.2728494623655914,100,-203
745,-0.27248322147651005,100,-203
746,-0.27211796246648795,100,-203
747,-0.2717536813922356,100,-203
748,-0.2713903743315508,100,-203
749,-0.27102803738317754,100,-203
750,-0.27066666666666667,100,-203
751,-0.27163781624500666,33,-204
752,-0.2712765957446808,100,-204
753,-0.27224435590969454,58,-205
754,-0.27320954907161804,42,-206
755,-0.2728476821192053,100,-206
756,-0.27380952380952384,1,-207
757,-0.27344782034346105,100,-207
758,-0.27308707124010556,100,-207
759,-0.2727272727272727,100,-207
760,-0.2723684210526316,100,-207
761,-0.2720105124835742,100,-207
762,-0.27165354330708663,100,-207
763,-0.2712975098296199,100,-207
764,-0.27225130890052357,1,-208
765,-0.27320261437908494,8,-209
766,-0.2741514360313316,1,-210
767,-0.27509778357235987,95,-211
768,-0.2747395833333333,100,-211
769,-0.2743823146944083,100,-211
770,-0.274025974025974,100,-211
771,-0.27367055771725035,100,-211
772,-0.27331606217616583,100,-211
773,-0.2729624838292367,100,-211
774,-0.27260981912144705,100,-211
775,-0.27225806451612905,100,-211
776,-0.27190721649484534,100,-211
777,-0.2728442728442728,12,-212
778,-0.2737789203084833,1,-213
779,-0.27471116816431324,54,-214
780,-0.2743589743589744,100,-214
781,-0.2752880921895006,45,-215
782,-0.27621483375959077,48,-216
783,-0.27586206896551724,100,-216
784,-0.2755102040816326,100,-216
785,-0.2751592356687898,100,-216
786,-0.27608142493638677,9,-217
787,-0.27573062261753495,100,-217
788,-0.2753807106598985,100,-217
789,-0.2750316856780735,100,-217
790,-0.2746835443037975,100,-217
791,-0.27560050568900124,83,-218
792,-0.27525252525252525,100,-218
793,-0.27490542244640603,100,-218
794,-0.27581863979848864,73,-219
795,-0.27547169811320754,100,-219
796,-0.2751256281407035,100,-219
797,-0.27478042659974905,100,-219
798,-0.2744360902255639,100,-219
799,-0.27409261576971217,100,-219
800,-0.27375,100,-219
801,-0.27340823970037453,100,-219
802,-0.2730673316708229,100,-219
803,-0.273972602739726,98,-220
804,-0.2736318407960199,100,-220
805,-0.2732919254658385,100,-220
806,-0.2729528535980149,100,-220
807,-0.27261462205700127,100,-220
808,-0.2722772277227723,100,-220
809,-0.273176761433869,46,-221
810,-0.2740740740740741,1,-222
811,-0.2749691738594328,48,-223
812,-0.27586206896551724,45,-224
813,-0.27552275522755226,100,-224
814,-0.2751842751842752,100,-224
815,-0.27607361963190186,96,-225
816,-0.2757352941176471,100,-225
817,-0.27539779681762544,100,-225
818,-0.27506112469437655,100,-225
819,-0.27594627594627597,1,-226
820,-0.27682926829268295,46,-227
821,-0.27649208282582216,100,-227
822,-0.2761557177615572,100,-227
823,-0.275820170109356,100,-227
824,-0.27548543689320387,100,-227
825,-0.27636363636363637,4,-228
826,-0.27602905569007263,100,-228
827,-0.2756952841596131,100,-228
828,-0.2753623188405797,100,-228
829,-0.2750301568154403,100,-228
830,-0.2746987951807229,100,-228
831,-0.2743682310469314,100,-228
832,-0.27403846153846156,100,-228
833,-0.2737094837935174,100,-228
