Episode,Avg Reward,Steps,Total Reward
740,-0.8986486486486487,30,-665
741,-0.8987854251012146,46,-666
742,-0.898921832884097,2,-667
743,-0.8990578734858681,15,-668
744,-0.8991935483870968,13,-669
745,-0.8993288590604027,18,-670
746,-0.8994638069705094,73,-671
747,-0.8995983935742972,21,-672
748,-0.8997326203208557,60,-673
749,-0.8998664886515354,24,-674
750,-0.9,38,-675
751,-0.9001331557922769,27,-676
752,-0.9002659574468085,38,-677
753,-0.900398406374502,1,-678
754,-0.9005305039787799,32,-679
755,-0.9006622516556292,18,-680
756,-0.9007936507936508,35,-681
757,-0.9009247027741083,23,-682
758,-0.899736147757256,100,-682
759,-0.8998682476943346,1,-683
760,-0.9,9,-684
761,-0.900131406044678,14,-685
762,-0.8989501312335958,100,-685
763,-0.8990825688073395,24,-686
764,-0.8992146596858639,44,-687
765,-0.8993464052287582,40,-688
766,-0.8994778067885117,24,-689
767,-0.8996088657105606,3,-690
768,-0.8997395833333334,100,-691
769,-0.8998699609882965,7,-692
770,-0.9,19,-693
771,-0.9001297016861219,3,-694
772,-0.9002590673575129,85,-695
773,-0.9003880983182406,35,-696
774,-0.900516795865633,63,-697
775,-0.9006451612903226,90,-698
776,-0.8994845360824743,100,-698
777,-0.8996138996138996,21,-699
778,-0.8984575835475579,100,-699
779,-0.8985879332477535,58,-700
780,-0.8987179487179487,14,-701
781,-0.8975672215108835,100,-701
782,-0.8976982097186701,89,-702
783,-0.8978288633461047,39,-703
784,-0.8979591836734694,31,-704
785,-0.8980891719745223,50,-705
786,-0.8969465648854962,100,-705
787,-0.8970775095298602,29,-706
788,-0.8972081218274112,2,-707
789,-0.8973384030418251,27,-708
790,-0.8974683544303798,10,-709
791,-0.8975979772439949,35,-710
792,-0.8977272727272727,44,-711
793,-0.8978562421185372,62,-712
794,-0.8979848866498741,78,-713
795,-0.8981132075471698,30,-714
796,-0.8982412060301508,15,-715
797,-0.8983688833124216,9,-716
798,-0.8984962406015038,31,-717
799,-0.8973717146433041,100,-717
800,-0.8975,47,-718
801,-0.8976279650436954,20,-719
802,-0.8977556109725686,33,-720
803,-0.8978829389788294,15,-721
804,-0.8980099502487562,10,-722
805,-0.8981366459627329,1,-723
806,-0.8982630272952854,55,-724
807,-0.8983890954151177,10,-725
808,-0.8985148514851485,7,-726
809,-0.8986402966625463,50,-727
810,-0.8987654320987655,1,-728
811,-0.8988902589395807,50,-729
812,-0.8990147783251231,19,-730
813,-0.8991389913899139,6,-731
814,-0.8992628992628993,28,-732
815,-0.8993865030674847,7,-733
816,-0.8995098039215687,71,-734
817,-0.8996328029375765,33,-735
818,-0.8985330073349633,100,-735
819,-0.8986568986568987,20,-736
820,-0.8987804878048781,60,-737
821,-0.8989037758830695,48,-738
822,-0.8990267639902676,12,-739
823,-0.8991494532199271,65,-740
824,-0.8980582524271845,100,-740
825,-0.8981818181818182,60,-741
826,-0.8983050847457628,84,-742
827,-0.8972188633615478,100,-742
828,-0.8973429951690821,5,-743
829,-0.8974668275030157,38,-744
830,-0.8975903614457831,82,-745
831,-0.8977135980746089,19,-746
832,-0.8978365384615384,50,-747
833,-0.8979591836734694,55,-748
834,-0.8980815347721822,49,-749
835,-0.8982035928143712,1,-750
836,-0.8983253588516746,14,-751
837,-0.8984468339307049,35,-752
838,-0.8973747016706444,100,-752
839,-0.8974970202622169,55,-753
840,-0.8976190476190476,7,-754
841,-0.8977407847800237,26,-755
842,-0.8978622327790974,88,-756
843,-0.896797153024911,100,-756
844,-0.8957345971563981,100,-756
845,-0.8958579881656805,83,-757
846,-0.8959810874704491,17,-758
847,-0.8961038961038961,13,-759
848,-0.8962264150943396,25,-760
849,-0.8963486454652533,1,-761
850,-0.8964705882352941,5,-762
851,-0.8965922444183314,11,-763
852,-0.8967136150234741,1,-764
853,-0.8968347010550997,2,-765
854,-0.8957845433255269,100,-765
855,-0.895906432748538,1,-766
856,-0.8960280373831776,94,-767
857,-0.8961493582263711,1,-768
858,-0.8962703962703963,32,-769
859,-0.8963911525029103,29,-770
860,-0.8953488372093024,100,-770
861,-0.8954703832752613,76,-771
862,-0.8955916473317865,68,-772
863,-0.895712630359212,48,-773
864,-0.8958333333333334,90,-774
865,-0.8959537572254336,76,-775
